User,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
357,0.252,['Эрнест Хемингуэй'],0.75,105300,0.153,1,2KfrhuYqzBOryBUK6q0mHS,0,0,0.393,-16.563,1,Часть 98.3 - По ком звонит колокол,0,1940,0.95,60.051,0.602,1940
358,0.965,['Kalanidhi Rathin Ghosh'],0.295,198627,0.346,0,2L2W1PS5nc3fftA4UCyTev,0,1,0.141,-12.177,0,Radhar Ki Holo Antare Byatha,0,1940-12-01,0.0585,82.392,0.476,1940
359,0.905,['Marika Kanaropoulou'],0.642,199533,0.32,0,2LDNfq50I2drGWzFPvXYC3,0,2,0.0969,-8.493,1,Vale me stin agkalia sou,0,1940-01-01,0.0711,122.134,0.69,1940
360,0.699,['Эрнест Хемингуэй'],0.72,113771,0.115,1,2LHy4be3NDR94aR6jGqReE,0,11,0.576,-20.152,0,Часть 137.3 - По ком звонит колокол,0,1940,0.947,111.392,0.542,1940
361,0.983,"['Giorgos Papasideris', 'Vaios', 'Malliaras', 'Klarino']",0.356,212493,0.446,0,2LftAAmFTIOR74EBIEbvMF,0.242,10,0.374,-9,1,Platanos,0,1940-01-01,0.0765,189.951,0.918,1940
362,0.953,['Giorgos Papasideris'],0.489,199973,0.36,0,2LlUv3n3vQRlHJeOqftV2M,0.056,1,0.0569,-9.025,1,Apopse den koimithika,1,1940-01-01,0.0327,105.991,0.308,1940
363,0.977,"['Kostas Roukounas', 'I. Ogdontakis', 'Violi']",0.45,196547,0.437,0,2Llzs2lsFqz4U5iFqG3cAp,0.939,7,0.274,-14.698,1,Ta koritsia tis Livadias,0,1940-01-01,0.11,90.22,0.724,1940
364,0.856,['Saltoy Maria'],0.442,309000,0.403,0,2M9RZU1pBT1rnEgQHKMS2o,0.000851,0,0.324,-11.164,1,Osa kinteria ston ntounia,0,1940-01-01,0.0335,100.543,0.71,1940
365,0.281,['Эрнест Хемингуэй'],0.647,96100,0.0967,1,2MJzZ60Ma8dgJhHmwJnmX4,0,6,0.598,-22.399,0,Часть 78.2 - По ком звонит колокол,0,1940,0.955,149.003,0.625,1940
366,0.985,['Mixalis Xatzis'],0.52,174160,0.555,0,2MaRcIk0JPF0xEomQfqUE4,0.911,6,0.156,-10.491,0,To ksenaki,0,1940-01-01,0.0456,104.782,0.891,1940
367,0.993,['Dimitris Mpenetos'],0.554,194307,0.191,0,2McSwkCoGyWnLqrfPye09V,0.662,0,0.13,-16.688,1,Stolizetai mia melaxrini,0,1940-01-01,0.0469,108.806,0.899,1940
368,0.113,['The Cotton Candy Blues Band'],0.707,119759,0.399,0,2NGzQCGAyUXb4THolii8Bk,0.215,7,0.308,-12.086,1,Key to the highway,0,1940,0.0354,103.729,0.477,1940
369,0.995,['Rita Ampatzi'],0.572,196880,0.211,0,2NHqr3Co6cn7rbhukP1it7,0.881,4,0.11,-14.401,0,Tha pernao opos kai prota,0,1940-01-01,0.112,79.227,0.901,1940
370,0.989,['Giorgos Papasideris'],0.397,203827,0.299,0,2NPfhRPcRkG8EKqxOdDECk,0.0562,5,0.378,-10.559,1,Dervenakia,0,1940-01-01,0.0422,62.684,0.456,1940
371,0.992,"['Anonymous', 'Thomanerchor Leipzig', 'Günther Ramin']",0.324,160525,0.133,0,2NYkKaHJ10zcz6Xl6QK7nE,1.68E-06,8,0.405,-20.507,0,O Jesulein zart,0,1940-05-06,0.0539,105.705,0.0921,1940
372,0.986,['周璇'],0.63,184840,0.268,0,2NhVBq1A6rdxJ0Al30ueFc,0.00429,8,0.135,-10.917,1,凱旋歌,1,1940-02-01,0.0305,110.15,0.794,1940
373,0.985,"['Georgia Mitaki', 'Giorgos Anestopoulos']",0.549,215733,0.489,0,2NvPZsIdFGvSkrs99BicHu,0.411,10,0.15,-10.287,1,O tseligkas simpetheriazei,0,1940-01-01,0.035,104.855,0.632,1940
374,0.994,['Georgia Mitaki'],0.345,204947,0.453,0,2O7IydEOaKEf6aoa73W2du,0.89,0,0.136,-10.737,1,Giati mas adiases Diamanto,0,1940-01-01,0.0398,69.04,0.816,1940
375,0.992,['Luciano Tajoli'],0.278,215954,0.0135,0,2OLnCsT6qis0heVMgjIJXC,0.0914,1,0.146,-24.407,1,Stornellata Romana,0,1940-06-29,0.044,75.276,0.322,1940
376,0.979,['Georgia Mitaki'],0.402,189093,0.519,0,2OQid8yLOzjfxKuF0FOMet,0.904,6,0.405,-11.164,1,Megareitissa,0,1940-01-01,0.0523,82.464,0.608,1940
377,0.993,"['Rita Ampatzi', 'Kostas', 'Giaoyzos', 'Klarino']",0.449,194693,0.231,0,2OcfxrGIdFFWW30MkCWEA0,0.922,11,0.11,-15.589,0,Mia konti kontoyla,0,1940-01-01,0.0498,112.41,0.392,1940
378,0.96,['Anuradha Paudwal'],0.547,203170,0.228,0,2OwkpxK4xTOUW2vus3Koct,0.00203,7,0.809,-12.266,1,Mere Jeevan Ke Saathi,0,1940-12-31,0.0608,113.984,0.614,1940
379,0.664,['Эрнест Хемингуэй'],0.702,95193,0.0836,1,2OxoJ6Shkho5KNQ3n8NFWa,0,0,0.44,-21.473,1,Часть 116.3 & Часть 117.1 - По ком звонит колокол,0,1940,0.949,106.31,0.572,1940
380,0.942,['Rita Ampatzi'],0.298,207773,0.333,0,2P9nlEA7NIVU5vQiMN2IRb,0.00342,1,0.176,-10.732,1,Lafina,0,1940-01-01,0.0389,98.839,0.208,1940
381,0.99,"['Nilla Pizzi', 'Duo Fasano']",0.35,204069,0.0498,0,2PPe5Ne0EZXp2bvp8Y9E8p,0.906,7,0.179,-24.64,1,Buonanotte ai bimbi del mondo,0,1940-07-04,0.0455,130.796,0.215,1940
382,0.108,['Эрнест Хемингуэй'],0.595,97080,0.0648,1,2PZXMuukOz1l6STwKcAuz2,0,7,0.357,-27.66,1,Часть 31.4 & Часть 32.1 - По ком звонит колокол,0,1940,0.961,173.686,0.478,1940
383,0.542,['Эрнест Хемингуэй'],0.666,105800,0.131,1,2PiDBjA7UJ5pURKTH8wGin,0,0,0.447,-21.917,1,Часть 171.3 - По ком звонит колокол,0,1940,0.96,148.554,0.584,1940
384,0.952,"['Francisco Canaro', 'Ernesto Fama']",0.609,172587,0.467,0,2PlD65Dah3WyhKxmG4dYJX,0.408,2,0.366,-8.419,1,Estrellita Mia - Remasterizado,0,1940-01-24,0.0406,103.787,0.792,1940
385,0.989,"['Nilla Pizzi', 'Achille Togliani']",0.386,185469,0.115,0,2QMHXNMPNUGHuttynqxbjS,0.96,11,0.147,-24.709,1,La Luna si veste d'argento,6,1940-06-29,0.0676,68.382,0.192,1940
386,0.992,['Jaganmoy Mitra'],0.237,200133,0.17,0,2QWzhkT0RFRVQCoMPIWwLy,0.566,11,0.0927,-20.145,0,Jodi Mala Holo Aaji Milan,0,1940-12-01,0.0523,73.996,0.341,1940
387,0.648,['Эрнест Хемингуэй'],0.635,97700,0.123,1,2QsBJP7osAQF1C7c6rgYSr,0,2,0.679,-18.743,1,Часть 186.2 - По ком звонит колокол,0,1940,0.964,167.971,0.611,1940
388,0.964,"['Nilla Pizzi', 'Gino Latilla']",0.501,221701,0.0404,0,2R60ydPD1gKR171zzmbp49,0.0373,3,0.0968,-24.412,1,Amico tango,0,1940-06-29,0.0552,104.967,0.316,1940
389,0.99,['Kalyani'],0.419,199471,0.199,0,2RA8MhjyuPl6MeTQngQnkv,0.00061,7,0.16,-8.309,1,Oonchi Nigahon Ke Teer,0,1940-01-01,0.0817,78.593,0.65,1940
390,0.97,"['Giorgos Papasideris', 'Tasos Xalkias-Klarino']",0.36,200747,0.559,0,2RTHkjcQSIfuFmnheAKQAZ,0.185,8,0.247,-7.054,1,Aetos,0,1940-01-01,0.0335,100.411,0.73,1940
391,0.94,"['Rita Ampatzi', 'Giorgos Anestopoulos']",0.555,198800,0.555,0,2RUC3GcehdiEUuj7UmQ8JP,4.63E-05,1,0.177,-6.446,0,Xoriatopoula,0,1940-01-01,0.0482,115.498,0.905,1940
392,0.99,['Stratos Pagioumtzis'],0.652,204453,0.245,0,2RWsSsqbXhuIqCxaNJHoae,0.727,11,0.22,-14.034,1,Kalogeraki,0,1940-01-01,0.0573,113.176,0.737,1940
393,0.808,['Luis Rovira y su Orquesta'],0.482,197279,0.461,0,2ReflbaUpvKAXBFKNe5fvZ,0.917,5,0.154,-8.702,1,El regreso de Cristóbal Colón - Remastered,0,1940-01-12,0.0547,173.851,0.799,1940
394,0.867,['Jararaca E Ratinho'],0.684,191537,0.407,0,2RtcfTQFWye3yylWfyUDlu,0,0,0.594,-12.931,1,Viola das Alagoas,0,1940-01-01,0.161,91.217,0.961,1940
395,0.957,['Rita Ampatzi'],0.677,196867,0.21,0,2S0wn9CvY9n7S1jEMzSRVD,0.000344,8,0.0917,-9.53,1,O xemagkas,0,1940-01-01,0.0424,99.381,0.648,1940
396,0.991,"['Roza Eskenazi', 'Nikos Rellias', 'Klarino']",0.511,198427,0.439,0,2SDRstRpsCTF7qBvPh4Txa,0.598,7,0.132,-9.713,1,Oi omorfes tis Livadeias,0,1940-01-01,0.0308,104.824,0.705,1940
397,0.991,"['Bedřich Smetana', 'Marie Podvalová', 'Stanislav Muž', 'Vilém Zítek', 'Josef Vojta', 'Ota Horáková', 'Marta Krásová', 'Jaroslav Veverka', 'Prague National Theatre Chorus', 'Prague National Theatre Orchestra', 'Jan Maria Ouředník', 'Václav Talich', 'Josef Křikava']",0.449,60507,0.315,0,2SEGaosrnf7rpEtPAldV2e,0.137,8,0.145,-15.779,1,"Libuše, Act III, Scene 3: ""Buď vítaná"" (Libuše, Přemysl ze Stadic, Chrudoš od Otavy, Šťáhlav na Radbuze, Krasava, Radmila, Lutobor, Radovan) - Live",0,1940,0.135,82.553,0.113,1940
398,0.996,['Stellakis Perpiniadis'],0.417,200373,0.445,0,2SFh3oOyVzpL2I223kR8AP,0.877,9,0.0744,-10.315,0,Ta dio soy matia,0,1940-01-01,0.037,89.698,0.871,1940
399,0.702,['Эрнест Хемингуэй'],0.747,110669,0.115,1,2SKdDS2W91Ooozp6IORK7C,0,0,0.553,-18.654,1,Часть 77.4 & Часть 78.1 - По ком звонит колокол,0,1940,0.954,105.013,0.564,1940
400,0.995,['Roza Eskenazi'],0.381,205227,0.0761,0,2SKdNPkIAYA3bYG0TDCMdD,0.0742,1,0.118,-14.004,1,Gkazet Nixevent,0,1940-01-01,0.0441,51.591,0.601,1940
401,0.889,['Rita Ampatzi'],0.567,183387,0.685,0,2SinRSpQ1pvAvyLXAUSOVw,0.505,2,0.333,-7.267,1,Mpallos,0,1940-01-01,0.0622,92.62,0.655,1940
402,0.124,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",0.722,217920,0.722,0,2SqS3ORikXwbfcT91oHboP,0.368,8,0.155,-7.73,1,Everybody's Got a Little Devil in Their Soul,0,1940-11-15,0.0571,95.998,0.931,1940
403,0.892,['Wilmoth Houdini'],0.615,190440,0.338,0,2T1LyJnwFP99hFSB4Avc3o,0.00218,5,0.0837,-10.603,1,No Mo' Bench and Board,0,1940-01-01,0.144,93.704,0.973,1940
404,0.995,['周璇'],0.628,158840,0.153,0,2TAqdX8vSVYxDb0vog9dNr,0.0352,5,0.253,-14.279,1,何日君再來 - 二,2,1940-02-01,0.0413,116.931,0.712,1940
405,0.968,['Ying Yin Wu'],0.538,167667,0.313,0,2TCHu1TbS9GNE3ULxJWqwa,1.47E-06,0,0.0859,-8.904,1,風流債,1,1940-02-01,0.0317,80.211,0.625,1940
406,0.986,['Dimitris Arapakis'],0.479,148373,0.311,0,2TR5GqpryoJNnNMWKiSOTm,1.76E-05,1,0.172,-10.39,1,H trigona,0,1940-01-01,0.0866,109.246,0.602,1940
407,0.963,['ANTONIS NTALGKAS'],0.606,193000,0.478,0,2TVQMLzcgZmOn0QMRaJW7G,0.341,6,0.0637,-8.272,1,Karotseris,0,1940-01-01,0.0588,100.048,0.89,1940
408,0.655,['Эрнест Хемингуэй'],0.625,107238,0.117,1,2TbudbWZckUyROv97ODfPk,0,0,0.352,-19.169,1,Часть 206.3 & Часть 207.1 - По ком звонит колокол,0,1940,0.966,174.875,0.468,1940
409,0.959,['Marika Ninou'],0.575,191853,0.941,0,2Tf6tDx5h7aFinn2RfBNWz,0.609,6,0.3,-10.92,0,Palamakia palamakia,1,1940-01-01,0.136,170.691,0.531,1940
410,0.913,['Giorgos Papasideris'],0.469,197027,0.645,0,2TneKtcD2TRihDYyy3b4RS,0.35,7,0.307,-4.892,1,Golfo,0,1940-01-01,0.0571,122.108,0.748,1940
411,0.628,['Эрнест Хемингуэй'],0.711,142700,0.0723,1,2TscTzaTCMH1MtyEndvTbB,0,7,0.235,-21.06,1,Часть 24.3 - По ком звонит колокол,0,1940,0.958,108.721,0.581,1940
412,0.976,['Wilmoth Houdini'],0.64,186985,0.294,0,2Ud4ur2SnjfQ7fE5RMU8vi,0.00143,11,0.421,-12.828,1,"Rum and Coca-Cola, Pt. 1",1,1940-01-01,0.0464,146.133,0.676,1940
413,0.772,['Эрнест Хемингуэй'],0.705,113551,0.0813,1,2UiY53Ur3qXranFELuz4az,0,2,0.57,-20.999,1,Часть 16.3 & Часть 17.1 - По ком звонит колокол,0,1940,0.957,107.762,0.634,1940
414,0.959,['Mixalis Kalergis'],0.442,201227,0.579,0,2Umi1q0ZH3MirWNYRMyno5,0.000494,3,0.138,-7.641,0,Sto Pa Ke Sto Parigkila,0,1940-01-01,0.0386,107.165,0.743,1940
415,0.996,['Euaggelos Sofroniou'],0.311,184000,0.2,0,2UrKxrgUa35APXtIdHMXiv,0.936,6,0.112,-14.072,1,Mikropantremeni,0,1940-01-01,0.0543,82.805,0.548,1940
416,0.748,['Эрнест Хемингуэй'],0.72,111700,0.138,1,2V5cp7G6IBoBCQCXmCT8OZ,0,11,0.308,-19.324,0,Часть 148.2 - По ком звонит колокол,0,1940,0.964,78.753,0.649,1940
417,0.517,['Эрнест Хемингуэй'],0.69,100400,0.121,1,2V5pJFH9bVMq1jXpTN4kTT,0,7,0.384,-17.576,1,Часть 211.3 - По ком звонит колокол,0,1940,0.955,102.13,0.494,1940
418,0.965,['Rita Ampatzi'],0.359,209627,0.494,0,2VYelHaivHIBrjTb1ZBNdf,0.0853,10,0.17,-8.573,0,Ola Ta Dentra,0,1940-01-01,0.0401,90.243,0.82,1940
419,0.992,['Giorgos Papasideris'],0.267,202173,0.23,0,2VeL5uHXJ7PYgAQZF63eAE,0.535,9,0.158,-12.887,1,Na imoun pouli na petaga,0,1940-01-01,0.0563,77.878,0.379,1940
420,0.867,['Эрнест Хемингуэй'],0.6,96800,0.154,1,2VmDLXk9jQqe8HjBXHvcYa,0,4,0.784,-18.066,0,Часть 166.2 - По ком звонит колокол,0,1940,0.964,205.313,0.394,1940
421,0.569,['Эрнест Хемингуэй'],0.727,99700,0.17,1,2Vpu8cbJhFa4RuIeF68q1b,0,11,0.695,-17.68,0,Часть 155.2 - По ком звонит колокол,0,1940,0.953,107.185,0.424,1940
422,0.993,['周璇'],0.369,192160,0.224,0,2WD3szaxLCPVzWgkzVx36A,0.896,5,0.358,-15.705,1,葬花,1,1940-02-01,0.0426,74.396,0.446,1940
423,0.995,['Anna Likiardopoulou'],0.36,192120,0.262,0,2X1xOy1oHFnO7d5FKtNc2x,0.704,0,0.111,-15.812,0,Kapote klapsame kai oi dio,0,1940-01-01,0.0459,114.732,0.635,1940
424,0.113,['Ansambl Biljana'],0.582,269267,0.531,0,2Y6iMuaQHRzMCR37ld292x,0.000935,5,0.385,-6.942,1,Čifte Čifte Pajtonlari,5,1940-11-23,0.0276,133.96,0.84,1940
425,0.797,['The Gns Band'],0.499,274200,0.711,0,2YFPgxXqTxeTuWB4e4qsve,0.00189,0,0.507,-8.421,1,Whats the Blues Got to Do With It,0,1940,0.04,126.632,0.68,1940
426,0.995,['Mixalis Kalergis'],0.448,191093,0.201,0,2YcLciPOwEjutzHHDnJLWj,0.562,9,0.184,-15.076,0,Anathema Se Lohage,0,1940-01-01,0.0928,147.637,0.751,1940
427,0.56,['Эрнест Хемингуэй'],0.711,96300,0.133,1,2Ycd5nLLeWiLFvSszp6Pib,0,11,0.345,-20.988,0,Часть 35.2 - По ком звонит колокол,0,1940,0.95,129.829,0.707,1940
428,0.988,"['Roza Eskenazi', 'Nikos Karakostas', 'Klarino']",0.484,191520,0.359,0,2YmVF7Ig84O7eYfGRgFd0W,0.016,6,0.23,-11.527,0,Zafiria ein' ta matia soy,0,1940-01-01,0.0523,129.554,0.927,1940
429,0.994,['Kanak Das Biswas'],0.254,191653,0.174,0,2YnbsU5Q3rGOjbe36VNbUS,0.878,0,0.141,-13.936,0,Deko Na Amare Deko Na,0,1940-12-01,0.0383,175.464,0.172,1940
430,0.988,"['Stratos Pagioumtzis', 'Ioanna Georgokopoulou']",0.689,198613,0.377,0,2ZGCMzTDtatCkqskpSfEWx,0.119,2,0.137,-13.936,1,Se ksana eida pali,0,1940-01-01,0.0392,129.229,0.905,1940
431,0.991,['Giorgos Panagiotopoylos-Koyros)'],0.206,199347,0.434,0,2ZQo4qi5RdvUxMVQlun2op,0.0138,2,0.777,-11.406,1,Striftopoylos,0,1940-01-01,0.0528,72.74,0.297,1940
432,0.975,['Mr. Padgaonkar'],0.517,200753,0.223,0,2ZiSYkFcpLqBlK15HwBpLP,2.70E-06,11,0.646,-10.77,1,Radheshyam Shyam Shyam,0,1940-12-31,0.0491,119.141,0.512,1940
433,0.924,['Ying Yin Wu'],0.305,208000,0.327,0,2ZjcSkq9hn0W4dCxDomZVc,1.95E-06,2,0.119,-6.507,1,醉酒,1,1940-02-01,0.0347,125.202,0.543,1940
434,0.991,['Dimitris Arapakis'],0.323,183520,0.417,0,2Znw89DLuMhJD6ZbCDQLIQ,0.00438,3,0.101,-9.6,0,Kino T Asteri To Lampro,0,1940-01-01,0.123,76.643,0.336,1940
435,0.99,"['Stellakis Perpiniadis', 'Manolis Xiotis']",0.434,188587,0.323,0,2a9UxA0s7kcY86sLYzSxsy,0.312,7,0.108,-13.597,0,Vouno me vouno,1,1940-01-01,0.0295,99.275,0.54,1940
436,0.994,"['Victor Arden', 'Adam Caroll']",0.713,188720,0.126,0,2aLLqFbnXWcAvYgadfrVqU,0.942,5,0.0946,-20.506,1,Wake up and Dream: What is this thing called love?,0,1940,0.0538,103.274,0.6,1940
437,0.995,['ANTONIS NTALGKAS'],0.466,190000,0.418,0,2aOJvJndkibPw5qLlDzCF8,0.838,0,0.242,-9.416,1,Silivriano,0,1940-01-01,0.0571,80.166,0.633,1940
438,0.996,['Abbasuddin Ahmed'],0.548,194160,0.0301,0,2agngBm0Af09CQoV1jso7i,0.521,4,0.113,-24.26,1,Dekh Amina Mayer Kole,0,1940-01-01,0.318,71.568,0.418,1940
439,0.936,['Jay McShann & His Orchestra'],0.612,183627,0.773,0,2akcetwbvtizDK4vQNt45M,0.89,0,0.2,-7.563,0,I Found a New Baby,0,1940,0.0566,129.478,0.673,1940
440,0.996,['Rita Ampatzi'],0.586,199000,0.237,0,2asYHIbyG4MN3z7IQuGMJF,0.935,7,0.281,-13.927,0,Eisai Fantis,0,1940-01-01,0.038,83.335,0.909,1940
441,0.987,['Nikos Karakostas'],0.584,196480,0.369,0,2auSwT7y8cxxya4dRzW6i4,0.821,1,0.0912,-8.624,0,"Pera ston pera maxala, solo klarino",0,1940-01-01,0.0731,139.152,0.685,1940
442,0.994,['Markos Vamvakaris'],0.531,188080,0.542,0,2b6hx659XduJ87VSY2j5Zg,0.0933,6,0.213,-10.938,1,Stin Plaka pou epigaine,0,1940-01-01,0.0444,111.198,0.356,1940
443,0.682,['Эрнест Хемингуэй'],0.717,98428,0.148,1,2bGBcqg8q32QCq4yfVtTlX,0,0,0.519,-18.834,1,Часть 150.3 & Часть 151.1 - По ком звонит колокол,0,1940,0.947,126.034,0.494,1940
444,0.993,"['Surendra', 'Jyoti']",0.428,181467,0.125,0,2bHB1OaTmETeyE6xqDJXU1,0.0633,8,0.106,-21.809,1,Tum Rooth Gayi Pyare Sajaniya,0,1940-12-01,0.0476,80.659,0.519,1940
445,0.908,['Georgia Mitaki'],0.434,188947,0.595,0,2bPhH1XJ19EXvsbfTrR7Cj,0.182,2,0.353,-8.28,1,Tha xorepseis gero,0,1940-01-01,0.0477,118.614,0.54,1940
446,0.277,['Эрнест Хемингуэй'],0.659,107900,0.176,1,2bXgMBQA0fiGGMUldt2KTT,0,11,0.697,-17.918,0,Часть 66.3 - По ком звонит колокол,0,1940,0.962,80.697,0.633,1940
447,0.961,['Charlie Chaplin'],0.597,181815,0.00453,0,2bef6jP2unJ18yrdHY8XTs,0,10,0.693,-26.712,0,Pudding Mysterioso,1,1940,0.066,65.186,0.331,1940
448,0.989,['Roza Eskenazi'],0.34,196973,0.457,0,2bk6SRAwdYUwjGkVXF5r3d,0.0143,8,0.212,-10.334,0,Fevgeis kai meno monos moy,0,1940-01-01,0.0379,129.415,0.573,1940
449,0.222,['Эрнест Хемингуэй'],0.645,100400,0.106,1,2bnR3ZR7hCbaGyhS7Y4WzP,0,11,0.452,-25.076,0,Часть 58.2 - По ком звонит колокол,0,1940,0.959,86.493,0.411,1940
450,0.138,['Эрнест Хемингуэй'],0.617,98500,0.121,1,2bsQJbyfQC6qFDjH0sDXIX,0,1,0.511,-18.98,0,Часть 113.3 - По ком звонит колокол,0,1940,0.947,74.768,0.786,1940
451,0.994,['Dimitris Perdikopoulos'],0.534,174520,0.455,0,2c0OCJslBDpYXL96C19UE1,0.123,5,0.0737,-11.024,1,San oi kampanes,0,1940-01-01,0.0501,87.014,0.857,1940
452,0.945,['Markos Vamvakaris'],0.72,201920,0.389,0,2cGurUDQrfkA0bQZaXfqKJ,0.379,9,0.086,-10.159,0,Otan me vlepeis kai perno,0,1940-01-01,0.0605,108.601,0.504,1940
453,0.976,['Marika Ninou'],0.538,202933,0.352,0,2cL4k6u2brT0hsurXFIIpJ,0.00331,2,0.0658,-12.959,0,Ti simera ti aurio ti tora,2,1940-01-01,0.0795,177.496,0.744,1940
454,0.775,['Эрнест Хемингуэй'],0.649,107100,0.136,1,2ch1GN049cYwuyJemYXLSD,0,11,0.692,-19.519,0,Часть 18.2 - По ком звонит колокол,0,1940,0.961,85.105,0.564,1940
455,0.0554,['Orchestra Studio 7'],0.36,274965,0.371,0,4lxKWBQjfcG2nFgUDrSgwv,0.711,9,0.321,-13.611,1,A discoteca - Musical base Version,0,1942-11-13,0.0342,152.824,0.223,1942
456,0.0439,['Orchestra Studio 7'],0.676,147775,0.472,0,4mIxopKradHeTuXhxAmwSe,0.0131,5,0.126,-14.483,1,Tarantella luciana - Musical base Version,0,1942-11-13,0.0525,117.671,0.876,1942
457,0.966,['Carlo Buti'],0.75,179905,0.21,0,4n1KK6x1tT0KU8R0PLcB7s,2.14E-05,5,0.211,-13.877,1,La piccinina,0,1942-05-30,0.106,128.214,0.702,1942
458,0.986,"['Ludwig van Beethoven', 'Rudolf Serkin', 'Bruno Walter']",0.327,1151400,0.197,0,4nKQaQrF2TWdVbKL4q5fuo,0.912,3,0.125,-15.215,1,"Concerto No. 5 in E-Flat Major for Piano and Orchestra, Op. 73 ""Emperor"": I. Allegro",2,1942,0.0358,136.236,0.114,1942
459,0.291,['Orchestra Studio 7'],0.543,202083,0.555,0,4oIqyXW9m4cwXjwzwcYMcG,5.73E-05,4,0.216,-12.272,0,Palcoscenico - Instrument and base Version,0,1942-11-13,0.0539,83.972,0.473,1942
460,0.993,"['John Philip Sousa', 'Vladimir Horowitz']",0.536,230453,0.242,0,4oP9eTDpN6CbIE6ANumMWo,0.879,8,0.218,-17.258,1,The Stars and Stripes Forever,4,1942,0.0375,112.672,0.511,1942
461,0.977,['Charlie Chaplin'],0.53,193824,0.209,0,4oRGp6lUlYc7O36nYsxrlz,0.604,10,0.115,-10.901,0,"The Lone Prospector, Big Jim & Black Larsen",0,1942,0.0533,109.746,0.519,1942
462,0.888,['Orchestra Studio 7'],0.531,166087,0.286,0,4oZ4hRz34JqsKQ9Q2G90AQ,0,4,0.213,-12.758,1,A tazza 'e cafè - Instrument and base Version,0,1942-11-13,0.0572,128.345,0.605,1942
463,0.992,['Claudio Villa'],0.245,189257,0.172,0,4oiJvd28VX8w8yeHEe002C,0.0125,10,0.113,-13.902,1,Anema e core,4,1942-11-13,0.0416,166.466,0.205,1942
464,0.782,['葛蘭'],0.54,181227,0.327,0,4oxfiZvtMJzBKan6f4wUMo,0,2,0.0734,-8.509,1,卡門 - 藝術歌曲版,0,1942,0.124,121.607,0.673,1942
465,0.931,['Claudio Villa'],0.698,179200,0.332,0,4pDGGv64JabLKJWxExeKnK,1.77E-05,10,0.0635,-12.08,1,Samba alla fiorentina,0,1942-11-13,0.0558,126.843,0.739,1942
466,0.606,['Orchestra Studio 7'],0.703,192836,0.247,0,4pOP6TIOUq5jzOqwfjDMah,0.0104,1,0.179,-14.117,1,Roberta - Instrument and base Version,0,1942-11-13,0.0302,81.933,0.874,1942
467,0.994,['Lata Mangeshkar'],0.519,196867,0.139,0,4pXDBTniSAPNtcZRAOeKgg,0.696,2,0.11,-15.047,0,Vasanta Raja Aala,0,1942-12-01,0.0622,136.712,0.777,1942
468,0.995,['Tapi Dharma Rao'],0.477,180670,0.193,0,4qHfraZj0DRJukTpSGPc72,0.587,11,0.194,-10.811,1,"Karma Data Vasama (From ""Patni"")",0,1942-12-31,0.127,73.088,0.696,1942
469,0.0358,['Orchestra Studio 7'],0.76,203259,0.463,0,4qXmrZyWcsETRq6JxayKid,1.31E-05,4,0.221,-12.132,0,A città 'e pullecenella - Instrument and base Version,0,1942-11-13,0.18,97.397,0.962,1942
470,0.977,['Charlie Chaplin'],0.53,193824,0.209,0,4qmz6OTEv1FMZPtlE4TCWJ,0.604,10,0.115,-10.901,0,"The Lone Prospector, Big Jim & Black Larsen",1,1942,0.0533,109.746,0.519,1942
471,0.899,"['Asha Bhosle', 'Mohammed Rafi']",0.324,384587,0.524,0,4qo0lLIWeqX6GpeVmpYsne,0.452,2,0.379,-12.068,1,Aaram Hai Haraam,0,1942-01-01,0.0594,145.695,0.578,1942
472,0.99,"['Wolfgang Amadeus Mozart', 'Ezio Pinza', 'Margit Bokor', 'Wiener Philharmoniker', 'Bruno Walter']",0.383,167440,0.132,0,4qt2YWFe5jCsHJO3tQ7K1S,0.00787,10,0.542,-20.337,1,"Don Giovanni, K. 527 (Excerpts): Là ci darem la mano",0,1942-01-01,0.0693,109.379,0.237,1942
473,0.996,"['Johann Sebastian Bach', 'Claudio Arrau']",0.667,133867,0.113,0,4qtQWHmtSZJIwO83nLyTCC,0.879,7,0.207,-25.897,1,"Goldberg Variations, BWV 988: Variation IX - Canon at the Third",1,1942,0.0824,120.522,0.657,1942
474,0.952,"['Giuseppe Verdi', 'Gino Marinuzzi', 'Carlo Tagliabue', 'Galliano Masini', 'Maria Caniglia', ""Orchestra Sinfonica dell'EIAR di Torino""]",0.37,194400,0.337,0,4r7i4P6wmlIpkqRLzvaUPL,0.232,3,0.482,-9.265,1,"Verdi : La forza del destino : Act 4 ""Io muoio... Confessione!"" [Carlo, Alvaro, Leonora]",0,1942,0.118,72.06,0.119,1942
475,0.898,"['Jean Sibelius', 'Arturo Toscanini']",0.131,732120,0.278,0,4rc5a3SkG6cuGBw713j1l3,0.926,2,0.722,-12.556,1,"Symphony No. 2 in D Major, Op. 43: IV. Finale. Allegro moderato",0,1942,0.0373,58.118,0.162,1942
476,0.988,"['Franz Liszt', 'Vladimir Horowitz']",0.289,397920,0.0581,0,4rctnxvK1EIHHrZUE6DLn7,0.929,11,0.107,-21.849,1,"Isoldes Liebestod from Tristan und Isolde, S. 447 (after Richard Wagner)",5,1942,0.0419,67.319,0.036,1942
